id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54201941,Chic Studio For An Affordable Stay 5-41,285344759,Bv,,Area 2/MIT,42.34728,-71.07067,Private room,78,3,9,2022-06-01,3.03,27,119,9,STR-415223
47775251,Cosy Room in Back Bay and Beacon Hill (MGH/Tufts),258974203,Sophia,,Area 2/MIT,42.35638,-71.07139,Private room,135,29,3,2022-05-04,0.24,2,269,2,
51129957,2✨2S Renovated Boston Landing- 10 min to Dwtn Bos,2134782,Shlomi,,West Cambridge,42.35675,-71.13642,Entire home/apt,303,2,21,2022-05-23,1.90,2,155,21,STR-443517
2215762,"The Clare | The Upton, South End",5430185,Laura And Olivia,,Area 2/MIT,42.34303,-71.07305,Entire home/apt,273,3,50,2022-05-22,0.50,7,49,15,Exempt: This listing is a hotel or motel
48026912,Stylish 2BR | Theatre District | 2min to Train,212359760,Evonify,,Area 2/MIT,42.35129,-71.06364,Entire home/apt,334,1,48,2022-06-15,3.58,31,258,43,Exempt: This listing is a unit that has contracts with hospitals
50795754,The Trio at Coolidge Corner Guesthouse (3 BDR),96423949,Jessica & Shawn,,Cambridgeport,42.33818,-71.11869,Private room,482,1,2,2022-05-30,0.26,9,46,2,
555055858866043622,One of a kind 23rd flr -2 bed 2 bath w/prking,19718932,Sayed,,Area 2/MIT,42.35512,-71.06225,Entire home/apt,345,120,0,,,1,365,0,
47385123,Modern Smart 1Bed Private Entry Historic South End,154540888,Stephanie,,Area 2/MIT,42.34406,-71.07001,Entire home/apt,195,29,2,2022-05-21,0.19,2,249,2,
35915047,Copley House - 1 Bedroom Suite,85130,Copley,,Area 2/MIT,42.34459,-71.08019,Entire home/apt,319,1,150,2022-06-02,5.03,4,251,61,Exempt: This listing is a hotel or motel
45235650,Fenway Studio w/sleeping alcove walk to hospitals!,180283497,Michelle,,Area 2/MIT,42.34562,-71.09479,Entire home/apt,135,32,2,2021-12-18,0.15,8,287,1,
652330205535164476,"Downtown Studio Apt, near Tufts Med, BMC, MGF",2356643,MyBostonTrip,,Area 2/MIT,42.35037,-71.06425,Entire home/apt,117,2,0,,,33,358,0,STR-422487
52107205,Beautiful 2BR + 100 Walkscore | Downtown | 3D SCAN,212359760,Evonify,,Area 2/MIT,42.35172,-71.06517,Entire home/apt,330,1,48,2022-06-12,5.07,31,283,48,Exempt: This listing is a unit that has contracts with hospitals
27251319,Spacious 1BR | Desk+WiFi | Steps to T  |Downtown,163251048,Global Luxury,,Area 2/MIT,42.352093,-71.060806,Entire home/apt,422,1,4,2022-04-24,1.04,10,319,4,Exempt: This listing is a unit that has contracts with hospitals
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Area 2/MIT,42.35006,-71.07858,Hotel room,320,1,90,2022-03-05,2.08,5,192,26,Exempt: This listing is a hotel or motel
53150655,Stylish 2BR | Theatre District | 2min to Train,212359760,Evonify,,Area 2/MIT,42.35132,-71.06455,Entire home/apt,334,1,5,2022-06-12,0.68,31,258,5,Exempt: This listing is a unit that has contracts with hospitals
48014985,Beautiful 1BR | Downtown | 3D TOUR,212359760,Evonify,,Area 2/MIT,42.35314,-71.063,Entire home/apt,322,29,45,2021-12-02,2.78,31,270,27,Exempt: This listing is a unit that has contracts with hospitals
46966358,Washer/Dryer in-unit!  Close to MGH & Beacon Hill,365116307,Brian + Heather,,East Cambridge,42.35643,-71.06006,Entire home/apt,469,1,75,2022-06-10,4.10,29,133,65,STR-466832
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Area 2/MIT,42.35006,-71.07858,Hotel room,320,1,82,2022-02-07,1.88,5,190,16,Exempt: This listing is a hotel or motel
50131159,"Location A+, Affordable, Stay Tonight + Enjoy! 502",331132678,Premier Suites,,Area 2/MIT,42.3543,-71.06311,Entire home/apt,192,3,6,2021-11-22,0.57,3,0,6,STR-439290
48015810,Spacious 2BR + 100 Walkscore | Boston,212359760,Evonify,,Area 2/MIT,42.35338,-71.0634,Entire home/apt,332,1,74,2022-06-13,4.41,31,211,57,Exempt: This listing is a unit that has contracts with hospitals
53238632,Stylish 2BR | Downtown | Minutes to the T,212359760,Evonify,,Area 2/MIT,42.35135,-71.0645,Entire home/apt,343,1,23,2022-06-20,3.22,31,302,23,Exempt: This listing is a unit that has contracts with hospitals
50174682,1br in Heart of Theater District | Walk Anywhere!,275849638,Steven,,Area 2/MIT,42.35141,-71.06564,Entire home/apt,292,30,69,2022-06-10,5.86,36,85,69,STR-451332
12287958,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,,Area 2/MIT,42.34218,-71.07334,Entire home/apt,225,3,48,2022-06-04,0.64,9,20,11,STR-383222
52421929,Cozy Double - Copley Square Hotel,423875908,Copley Square Hotel,,Area 2/MIT,42.34898,-71.07794,Private room,288,1,0,,,7,186,0,Exempt: This listing is a hotel or motel
8025718,"Charming Studio in Boston Brownstone, #6",22348222,Maverick,,Area 2/MIT,42.34447,-71.07644,Entire home/apt,256,1,106,2022-02-12,1.29,84,346,11,STR-415607
5047340,Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,10250028,Michelle,,West Cambridge,42.35779,-71.13347,Entire home/apt,590,1,234,2022-06-18,3.43,1,34,14,STR-411261
42708089,"Ample Allston 2BR w/ W/D in basement, by...",107434423,Blueground,,West Cambridge,42.3496531,-71.14948140000001,Entire home/apt,194,32,1,2021-03-22,0.07,324,316,0,
580340188480812217,"Impeccable Downtown 1BR w/ Gym & W/D, near...",107434423,Blueground,,Area 2/MIT,42.35228,-71.05911,Entire home/apt,270,32,0,,,324,0,0,
41231372,Luxury Private Condo Central Boston Chic South End,95725938,Michael,,Area 2/MIT,42.34414,-71.07012,Entire home/apt,1329,2,3,2022-05-25,0.10,1,347,1,STR-418927
4566095,"The Upton South End, The Copley Suite",5430185,Laura And Olivia,,Area 2/MIT,42.34301,-71.07304,Entire home/apt,145,120,20,2021-03-31,0.23,7,127,0,Exempt: This listing is a hotel or motel
47374701,Downtown Studio | Students Welcome | W/D in unit,382451810,Albert,,Area 2/MIT,42.35392,-71.05954,Entire home/apt,227,1,85,2022-06-18,5.48,21,175,71,STR-466823
51274818,"Trendy Brighton Studio w/ W/D, Gym, near T,...",107434423,Blueground,,West Cambridge,42.34727240000001,-71.1454898,Entire home/apt,224,32,2,2022-05-18,0.26,324,0,2,
47092332,"Cozy Brighton 1BR w/ W/D, Doorman, near T &...",107434423,Blueground,,West Cambridge,42.34727240000001,-71.1454898,Entire home/apt,211,32,0,,,324,282,0,
45449241,FOUND Boston Common - Single Room,365985792,FOUND Hotel,,Area 2/MIT,42.34918,-71.06547,Private room,223,1,367,2022-06-15,17.15,5,307,207,Exempt: This listing is a hotel or motel
638303981895827346,Spacious Studio With Fast Wifi!,409684302,Justin And Mandy,,Area 2/MIT,42.34228,-71.07853,Entire home/apt,268,1,1,2022-06-02,1,36,360,1,Exempt: This listing is a hotel or motel
634887497676129670,(W5) Cozy & Stylish South End Studio,331225367,Stone,,Area 2/MIT,42.33849,-71.07591,Entire home/apt,237,1,0,,,62,37,0,Exempt: This listing is a unit that has contracts with hospitals
8403945,"Charming Studio in Boston Brownstone, C. Ave #33",22348222,Maverick,,Area 2/MIT,42.34441,-71.07633,Entire home/apt,195,1,103,2022-01-30,1.58,84,328,7,STR-441257
5718921,"Charming South End Brownstone, 2bedroom with a patio",22348222,Maverick,,Area 2/MIT,42.34455,-71.07628,Entire home/apt,358,29,141,2021-03-07,1.65,84,262,0,STR-415648
37889446,AT 5-33 Private Studio in Boston's Bay Village!!,285344759,Bv,,Area 2/MIT,42.34725,-71.06884,Entire home/apt,139,3,50,2022-06-07,1.46,27,103,22,LB-101724
51346962,Modern Studio in South End!,409684302,Justin And Mandy,,Area 2/MIT,42.34286,-71.07921,Entire home/apt,261,1,35,2022-06-11,3.35,36,329,35,Exempt: This listing is a hotel or motel
50608358,"Dapper Back Bay Studio, Steps from Newbury St....",107434423,Blueground,,Area 2/MIT,42.35051,-71.08984,Entire home/apt,174,32,0,,,324,331,0,
45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",365116307,Brian + Heather,,East Cambridge,42.3558,-71.06206,Entire home/apt,545,1,94,2022-06-21,4.58,29,157,76,STR-438659
53775865,404 Monthly Discounts See you,183914990,Edmund,,Area 2/MIT,42.35397,-71.06284,Entire home/apt,134,2,20,2022-06-06,3.21,9,93,20,STR-439290
52085396,"407 - One Bedroom By Commons, Walk Score 100+",331132678,Premier Suites,,East Cambridge,42.35599,-71.06201,Entire home/apt,141,3,5,2021-11-16,0.55,3,0,5,STR-439290
51426626,Just Darling Studio For Long Term Stays! 143-41,285344759,Bv,,Area 2/MIT,42.34887,-71.07058,Private room,131,3,1,2022-05-29,1,27,78,1,STR-415225
17023481,Chic 1 bed in Financial District,22541573,Ken,,Area 2/MIT,42.35137,-71.05871,Entire home/apt,280,30,3,2017-10-28,0.05,40,267,0,
45539765,Keyless Entry | Laundry in Unit | Pet Friendly,365116307,Brian + Heather,,East Cambridge,42.35727,-71.06153,Entire home/apt,488,1,130,2022-06-13,6.22,29,137,92,STR-438655
597784071841175860,Bright Studio in Gorgeous Brownstone,409684302,Justin And Mandy,,Area 2/MIT,42.34151,-71.07854,Entire home/apt,301,14,0,,,36,335,0,Exempt: This listing is a hotel or motel
46358681,"2✨2, Renovated Boston Landing- 10 min to Dwtn Bos",272437417,Estee Shlomi,,West Cambridge,42.35554,-71.13806,Entire home/apt,259,30,6,2021-09-22,0.31,1,173,2,STR-416193
13428041,❤ of Historic Boston w Pvt Garden + Washer/Dryer,76562235,Safia,,Area 2/MIT,42.34583,-71.07491,Entire home/apt,332,2,25,2022-06-09,0.34,1,12,2,STR-439510
16436951,Beacon Hill Condo,106927354,Heidi,,East Cambridge,42.35862,-71.06549,Entire home/apt,145,29,5,2021-10-09,0.17,1,235,3,
53237415,"Excellent Location, Stay In Boston's Bay Village Tonight 3-B2",244600805,Bay Village,,Area 2/MIT,42.34942,-71.06895,Entire home/apt,133,3,10,2022-06-05,1.40,18,107,10,STR-415222
11202183,Second Oldest Home in Beacon Hill,58330337,Norah,,East Cambridge,42.35786,-71.06482,Entire home/apt,252,1,491,2022-06-16,6.70,1,85,82,STR-411266
51026144,"Chinatown Studio Apt, near Tufts Med, BMC, MGH",174955385,Rosalinda,,Area 2/MIT,42.35027,-71.05952,Entire home/apt,153,1,29,2022-06-19,5.92,1,166,29,STR-465556
558737352827141257,Spacious 2BR + 100 Walkscore | Boston,212359760,Evonify,,Area 2/MIT,42.35105,-71.06264,Entire home/apt,332,1,1,2022-05-09,0.67,31,211,1,Exempt: This listing is a unit that has contracts with hospitals
52422200,Copley Double Double - Copley Square Hotel,423875908,Copley Square Hotel,,Area 2/MIT,42.34951,-71.07754,Private room,318,1,2,2022-05-30,0.97,7,177,2,Exempt: This listing is a hotel or motel
32861088,"Great For Last Minute Stays, Studio That Sleeps 3 143-23",244600805,Bay Village,,Area 2/MIT,42.34758,-71.06995,Entire home/apt,152,3,107,2022-06-05,2.73,18,40,22,Exempt: This listing is a hotel or motel
620873135155545376,Upscale Apt with Private Work From Anywhere Office,423270067,Harry And Susie,,Area 2/MIT,42.3447,-71.08348,Entire home/apt,649,1,0,,,28,351,0,Exempt: This listing is a unit used for furnished institutional or business stays
27669626,"Downtown Boston, Near South Station Bus Terminal",208829554,Ping,,Area 2/MIT,42.35034,-71.0619,Entire home/apt,161,90,142,2022-05-21,3.10,1,92,12,STR-399153
563794192602066775,Sonder at Pierce Boston | Two-Bedroom Apartment,224829568,Sonder (Boston),,Area 2/MIT,42.34407,-71.10296,Entire home/apt,777,2,94,2022-06-04,1.80,22,358,22,Exempt: This listing is a hotel or motel
19358947,Downtown- on the Boston Common,799496,Kj,,Area 2/MIT,42.35161,-71.06457,Entire home/apt,219,29,206,2022-03-29,3.38,3,323,3,Exempt: This listing is a unit used for furnished institutional or business stays
48454886,"Dapper Back Bay 2BR, Steps from Newbury St. and...",107434423,Blueground,,Area 2/MIT,42.3505139,-71.089844,Entire home/apt,230,32,0,,,324,329,0,
37709158,Well-Situated South End Studio w/ W/D near T...,107434423,Blueground,,Area 2/MIT,42.34317,-71.08323,Entire home/apt,141,32,1,2019-10-31,0.03,324,274,0,
23393589,Stunning Boston Studio |Perfect for Travel Nurses,95459395,Bluebird,,Area 2/MIT,42.352093,-71.060806,Entire home/apt,401,1,2,2021-08-29,0.13,19,365,1,Approved by government
54064183,Prime NewCo South End Studio near Ink Block w....,107434423,Blueground,,Area 2/MIT,42.34524,-71.06394,Entire home/apt,187,32,0,,,324,331,0,
50879406,Simple Studio on Beacon Hill,407385860,Lee,,East Cambridge,42.35742,-71.06119,Entire home/apt,99,30,3,2022-06-03,0.32,1,226,3,
43032512,"Ideal South End 2BR w/ Doorman, W/D in Unit, by...",107434423,Blueground,,Area 2/MIT,42.3440643,-71.06509799999999,Entire home/apt,246,32,0,,,324,140,0,
43032495,"Smart South End 2BR w/ Doorman, W/D in Unit, by...",107434423,Blueground,,Area 2/MIT,42.34406,-71.0651,Entire home/apt,260,32,1,2022-02-27,0.26,324,344,1,
32492523,★Beacon Hill Writer's Lair★Comfort History★Ace Loc,105384549,Laura,,East Cambridge,42.35991,-71.06947,Entire home/apt,199,32,11,2020-10-16,0.28,5,340,0,
19379842,"Walk To Fenway, Private Home, Everything You Need, Perfect Location!",135841577,Lucas,,Area 2/MIT,42.34742,-71.10925,Entire home/apt,838,3,236,2022-06-04,4.04,1,146,39,
42080145,"Bright Beacon Hill 1BR near Boston Common, by...",107434423,Blueground,,East Cambridge,42.35941,-71.06744,Entire home/apt,164,32,0,,,324,291,0,
27252588,Beautiful 1BR near T | Downtown | Desk+WiFi,163251048,Global Luxury,,Area 2/MIT,42.352093,-71.060806,Entire home/apt,422,1,0,,,10,319,0,Exempt: This listing is a unit that has contracts with hospitals
48248044,506 Perfect Studio in Downtown Boston!,316148588,TemplePlace,,East Cambridge,42.3562,-71.06137,Entire home/apt,137,2,41,2022-05-31,2.98,5,105,35,LB-101838
32330288,Studio Ready 4 Students & Traveling Professionals  307,205269848,Temple Place,,Area 2/MIT,42.35406,-71.06174,Private room,92,2,44,2022-06-06,1.19,17,100,9,STR439290
48015562,Cozy Studio | Theatre District | 100 Walkscore,212359760,Evonify,,Area 2/MIT,42.35173,-71.06334,Entire home/apt,255,1,9,2022-05-15,0.55,31,347,3,Exempt: This listing is a unit that has contracts with hospitals
628141126487322357,"Darling Studio For Two, Perfect Location",205269848,Temple Place,,East Cambridge,42.35584,-71.06128,Private room,139,2,0,,,17,0,0,STR-439290
17559846,NEW B 1BR Downtown Boston,118122992,Billy,,Area 2/MIT,42.34835,-71.06039,Entire home/apt,145,29,209,2021-10-15,3.26,4,246,1,
48001788,3BR / 2BA + Prvt Deck in Back Bay,9410008,Jason,,Area 2/MIT,42.34789,-71.08297,Entire home/apt,995,5,24,2022-06-11,1.55,19,186,17,STR-441411
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Area 2/MIT,42.35006,-71.07858,Hotel room,349,1,36,2022-02-13,0.85,5,212,9,Exempt: This listing is a hotel or motel
580442259470637184,✨ Guest Room with Queen Bed  at Boston Downtown,413242892,Boston,,Area 2/MIT,42.34995,-71.06404,Entire home/apt,272,1,14,2022-06-16,4.42,2,70,14,Exempt: This listing is a hotel or motel
36037605,Looking Forward To Hosting You Soon In Our Modern Studio 143-13,244600805,Bay Village,,Area 2/MIT,42.34894,-71.06906,Entire home/apt,142,2,87,2022-05-07,2.40,18,59,33,LB-101773
43032465,"Modern South End 2BR w/ Doorman, W/D in Unit,...",107434423,Blueground,,Area 2/MIT,42.3440643,-71.06509799999999,Entire home/apt,308,32,0,,,324,26,0,
38513768,"Practical South End 1BR near shops, restaurants...",107434423,Blueground,,Area 2/MIT,42.34317,-71.08323,Entire home/apt,223,32,0,,,324,192,0,
47090495,Huge Studio Near Subway | Downtown | 3D TOUR,274552333,Evonify,,Area 2/MIT,42.35123,-71.06484,Entire home/apt,265,1,23,2022-06-12,1.28,1,308,21,Exempt: This listing is a unit that has contracts with hospitals
614662890482582714,(T5) Stylish Studio in the South End!,331225367,Stone,,Area 2/MIT,42.34074,-71.07696,Entire home/apt,220,1,7,2022-06-18,7,62,234,7,Exempt: This listing is a unit that has contracts with hospitals
33352473,DELUXE ROOM,243931054,Boston Park Plaza,,Area 2/MIT,42.35104,-71.0697,Hotel room,391,1,321,2022-04-24,10.86,11,286,197,Exempt: This listing is a hotel or motel
43913326,Luxury Furnished 1BR w Gym in Bostons Chinatown,95459395,Bluebird,,Area 2/MIT,42.352093,-71.060806,Entire home/apt,422,1,3,2022-05-21,0.35,19,319,3,Approved by government
557861915611213552,Prime NewCo South End Studio near Ink Block w....,107434423,Blueground,,Area 2/MIT,42.34524,-71.06394,Entire home/apt,206,32,0,,,324,291,0,
53964554,Prime Ink Block Studio w. W/D and Gym by...,107434423,Blueground,,Area 2/MIT,42.34621,-71.06301,Entire home/apt,191,32,0,,,324,293,0,
15660279,Lrg 4 Bdrm Prvt. Patio Quiet Top Location Parking,66257167,Victoria,,Area 2/MIT,42.35027,-71.06853,Entire home/apt,427,2,232,2022-05-24,3.39,3,27,42,STR-398206
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Area 2/MIT,42.35006,-71.07858,Hotel room,349,1,10,2020-08-09,0.23,5,214,0,Exempt: This listing is a hotel or motel
47384387,Pet Friendly Studio Walk to MGH + Downtown Boston,382451810,Albert,,East Cambridge,42.35582,-71.05796,Entire home/apt,316,2,110,2022-06-21,7.07,21,166,83,STR-466825
48246976,408 Downtown Dream. Perfect For Doctors/Nurses,316148588,TemplePlace,,Area 2/MIT,42.35407,-71.06119,Entire home/apt,127,2,21,2022-05-03,1.58,5,39,19,LB-101838
53462366,✨ Guest Room with Queen Bed River View at Boston Downtown,413242892,Boston,,Area 2/MIT,42.34997,-71.06523,Entire home/apt,280,1,78,2022-06-04,11.25,2,70,78,Exempt: This listing is a hotel or motel
653516714563460355,Awesome Apt in the Heart of Back Bay!,423270067,Harry And Susie,,Area 2/MIT,42.34528860097385,-71.08135742055876,Entire home/apt,683,1,0,,,28,341,0,Exempt: This listing is a unit used for furnished institutional or business stays
41105586,Furnished Pet-Friendly 1BR in Boston w/ Gym,48005494,,,Area 2/MIT,42.35036,-71.06426,Entire home/apt,204,32,4,2022-01-02,0.15,14,222,1,
52680751,Charming North End 2BR on Salem Street by...,107434423,Blueground,,East Cambridge,42.36466,-71.05537,Entire home/apt,260,32,0,,,324,351,0,
52253773,Boston Beacon Hill Charming 4 bed room apt close T,373675137,Liya,,East Cambridge,42.359,-71.06649,Entire home/apt,369,31,1,2021-11-01,0.13,41,196,1,
48231177,508 Stylish Studio in Downtown Boston!,316148588,TemplePlace,,Area 2/MIT,42.35418,-71.06267,Entire home/apt,137,2,42,2022-05-30,2.76,5,0,35,LB-101838
620874447347342376,Stylish Flex-cation Space in Back Bay!,423270067,Harry And Susie,,Area 2/MIT,42.34336,-71.08173,Entire home/apt,573,1,7,2022-06-13,5.00,28,324,7,Exempt: This listing is a unit used for furnished institutional or business stays
23166408,Luxury 2BR Penthouse in heart of Boston North End,9785157,Patty,,East Cambridge,42.36525,-71.05702,Entire home/apt,200,30,4,2020-12-23,0.09,1,114,0,
45502178,Luxury Loft | Boston Common | Monthly Discount,365116307,Brian + Heather,,East Cambridge,42.35562,-71.06056,Entire home/apt,923,1,100,2022-06-20,4.78,29,149,82,STR-438652
49042690,"LTR *NEW Listing* A True GEM in South End, Boston!",159978864,Santo,,Area 2/MIT,42.34486,-71.07142,Entire home/apt,213,29,0,,,2,284,0,
36269751,"The Godfrey Hotel Boston, Double Queen",266560394,The Godfrey Hotel,,Area 2/MIT,42.35445,-71.06176,Private room,411,1,5,2020-09-27,0.19,2,237,0,Exempt: This listing is a hotel or motel
38433315,Modern Efficiency Studio Awaits Your Stay! 1-22,285344759,Bv,,Area 2/MIT,42.34962,-71.07076,Private room,101,2,36,2022-06-05,1.07,27,92,19,LB-101723
46982246,Designer Lux 4bed Loft | Steps to the State House,365116307,Brian + Heather,,East Cambridge,42.35746,-71.06085,Entire home/apt,805,1,113,2022-06-21,6.41,29,168,89,STR-466842
41102453,"Ideal Downtown 1BR w/ W/D in-unit, near TD...",107434423,Blueground,,East Cambridge,42.36085,-71.05663,Entire home/apt,196,32,0,,,324,303,0,
51067847,Topestdeal Charm Boston Beacon Hill 4 bedroomAPT,373675137,Liya,,East Cambridge,42.36049,-71.06481,Entire home/apt,399,29,2,2021-12-19,0.21,41,312,2,
47183492,North End 1 BR + Patio in Little Italy,9410008,Jason,,East Cambridge,42.36733,-71.05454,Entire home/apt,295,10,47,2022-05-31,2.69,19,200,36,STR-441403
50017182,Prime Back Bay 2BR/2B steps from Prudential...,107434423,Blueground,,Area 2/MIT,42.34449,-71.08237,Entire home/apt,267,32,0,,,324,293,0,
53364682,AMAZING 2 bed APT,163848078,Adam,,East Cambridge,42.36508,-71.06137,Entire home/apt,770,14,1,2022-03-05,0.27,6,357,1,STR-635478
618573979930128466,Perfect Location! Great Amenities Included!,423270067,Harry And Susie,,Area 2/MIT,42.34549,-71.08176,Entire home/apt,656,1,5,2022-06-18,3.06,28,356,5,Exempt: This listing is a hotel or motel
53914758,Prime Ink Block Studio w. W/D and Gym by...,107434423,Blueground,,Area 2/MIT,42.34621,-71.06301,Entire home/apt,191,32,0,,,324,293,0,
636261037066462204,"Lovely 2Bed, 2Bath in Boston, In-unit Laundry",266312920,STARS Of,,Area 2/MIT,42.33732,-71.0855,Entire home/apt,250,30,0,,,23,305,0,
14091605,⍟ Lofty South End Room with Street Parking! ⍟,12452436,Drew,,Area 2/MIT,42.33959,-71.07446,Private room,102,1,112,2022-06-16,1.55,2,5,7,STR-447270
48000570,Prime Boston Fidi L-Shaped Studio Fast Wifi,382451810,Albert,,Area 2/MIT,42.35406,-71.05973,Entire home/apt,280,28,115,2022-06-15,6.97,21,168,84,STR-466822
29682500,Cozy - Comfy Studio in Back Bay! (w/ Free Parking),40317532,Timothy,,Area 2/MIT,42.35152,-71.08606,Entire home/apt,321,2,200,2022-06-01,5.69,1,116,79,STR-408931
50386543,Prime Back Bay 2BR/2B steps from Prudential...,107434423,Blueground,,Area 2/MIT,42.34449,-71.08237,Entire home/apt,267,32,0,,,324,295,0,
5365197,Cozy Bedroom nr Harvard/MIT/Kendall,2861941,Bronwyn,,Wellington-Harrington,42.3748,-71.10023,Private room,100,91,68,2019-09-30,0.78,1,355,0,
47384208,Prime Location | Beacon Hill & Financial District,382451810,Albert,,Area 2/MIT,42.35427,-71.05991,Entire home/apt,312,1,109,2022-06-20,6.62,21,158,83,STR-466826
40882667,"T Students/Nurses, Perfect Boston Apartment  5-43",285344759,Bv,,Area 2/MIT,42.34951,-71.06901,Private room,108,2,9,2022-06-06,0.30,27,106,3,LB-101723
19540224,Free Parking at Newly Renovated 1 Bed Basement Unt,130680380,Jodie,,Area 2/MIT,42.3494,-71.09566,Entire home/apt,119,9,200,2022-05-12,3.31,7,302,10,Exempt: This listing is a unit used for furnished institutional or business stays
